K2_Time,Counts,Raw,Sky,Sigma
3293.487674,5041.035492,5026.011380,10142.578125,16.277285
3293.508108,5024.634016,5004.126692,10133.963867,16.270370
3293.528542,5023.692670,5000.774094,10155.111328,16.287338
3293.548975,NaN,NaN,10130.317383,16.267445
3293.569409,5058.077771,5063.167619,10137.083008,16.272875
3293.589842,5039.278417,5047.716727,10139.853516,16.275099
3293.610276,5042.818217,5049.751010,10124.956055,16.263138
3293.630709,5036.050886,5041.488982,10120.884766,16.259869
3293.651143,5031.090305,5035.700171,10119.334961,16.258623
3293.671577,5037.510072,5040.830691,10101.588867,16.244360
3293.692010,5053.820726,5052.499984,10115.988281,16.255934
3293.712444,5053.559724,5051.439082,10111.564453,16.252380
3293.732877,5034.887812,5027.470764,10105.246094,16.247301
3293.753311,5053.546741,5042.789164,10099.368164,16.242575
3293.773745,5011.457250,4999.913335,10107.687500,16.249264
3293.794178,NaN,NaN,10101.399414,16.244209
3293.814612,5044.704591,5050.845576,10095.112305,16.239153
3293.835046,5045.962176,5051.711170,10093.323242,16.237713
3293.855479,5029.457344,5034.169393,10091.361328,16.236135
3293.875913,5041.587827,5047.071001,10079.324219,16.226450
3293.896346,5026.969719,5029.972977,10083.660156,16.229939
3293.916780,5049.911232,5053.416747,10083.871094,16.230110
3293.937214,5024.222368,5024.045617,10083.494141,16.229805
3293.957647,5029.104611,5030.681926,10089.084961,16.234304
3293.978081,NaN,NaN,10073.276367,16.221579
3293.998514,5040.323341,5036.586325,10064.016602,16.214123
3294.018948,5035.001945,5028.670600,10061.144531,16.211809
3294.039381,5027.794465,5020.009728,10066.548828,16.216164
3294.059815,5025.650875,5016.718933,10063.277344,16.213528
3294.080249,5055.402805,5041.496185,10061.955078,16.212463
3294.100682,5037.990451,5026.952467,10052.255859,16.204647
3294.121116,5035.997891,5023.395267,10063.896484,16.214025
3294.141550,5033.284087,5018.521374,10065.679688,16.215464
3294.161983,5013.887871,4995.854838,10059.061523,16.210131
3294.182417,5039.143285,5018.241712,10060.510742,16.211298
3294.202850,5025.820240,4998.672346,10050.018555,16.202843
3294.223284,5010.869834,4982.947751,10040.505859,16.195173
3294.243718,5035.935745,5003.937131,10049.595703,16.202503
3294.264151,5017.186308,4980.979657,10035.779297,16.191360
3294.284585,NaN,NaN,10024.729492,16.182444
3294.305018,5035.812459,5030.082575,10026.691406,16.184027
3294.325452,5054.281825,5045.903120,10018.178711,16.177156
3294.345886,NaN,NaN,10013.800781,16.173622
3294.366319,5050.863979,5038.676902,10000.906250,16.163204
3294.386753,5051.604995,5037.431318,10016.997070,16.176203
3294.407186,5032.239225,5015.884792,10003.323242,16.165157
3294.427620,5030.091326,5011.630220,9999.058594,16.161711
3294.448054,5018.167935,4998.314249,9998.908203,16.161589
3294.468487,5027.408427,5004.083487,10000.647461,16.162996
3294.488921,5008.539831,4984.361795,9990.229492,16.154575
3294.509354,5036.300007,5006.590702,9997.733398,16.160641
3294.529788,NaN,NaN,9980.432617,16.146650
3294.550222,5053.188526,5049.146375,9970.474609,16.138594
3294.570655,5047.862272,5039.200955,9983.184570,16.148876
3294.591089,5030.331812,5020.605043,9979.240234,16.145687
3294.611522,5050.491226,5036.358382,9971.475586,16.139404
3294.631956,5030.374554,5017.691828,9975.518555,16.142675
3294.652390,5030.419388,5017.652250,9970.094727,16.138287
3294.672823,5030.000652,5014.885310,9960.824219,16.130783
3294.693257,5043.792279,5028.886696,9971.837891,16.139698
3294.713690,5003.483316,4986.125391,9965.988281,16.134962
3294.734124,5025.370710,5002.085507,9958.733398,16.129087
3294.754558,5026.187821,4999.863255,9967.950195,16.136551
3294.774991,NaN,NaN,9948.829102,16.121067
3294.795425,5033.049609,5033.046112,9944.868164,16.117857
3294.815859,5028.614095,5024.843467,9945.987305,16.118763
3294.836292,5044.075134,5039.704228,9946.507812,16.119184
3294.856726,5064.381960,5059.714719,9940.106445,16.113998
3294.877159,5080.475644,5071.349169,9936.167969,16.110806
3294.897593,5020.871401,5010.675461,9938.131836,16.112396
3294.918027,5036.327844,5021.424490,9949.721680,16.121790
3294.938460,5039.159008,5026.217664,9933.380859,16.108545
3294.958894,5024.637089,5010.800299,9929.282227,16.105221
3294.979327,5041.111065,5023.772596,9931.351562,16.106901
3294.999761,5026.466300,5004.214465,9928.951172,16.104954
3295.020194,NaN,NaN,9930.609375,16.106298
3295.040628,5051.371741,5035.951833,9918.404297,16.096397
3295.061062,5045.014831,5028.179822,9912.841797,16.091885
3295.081495,5034.918891,5020.677041,9913.150391,16.092133
3295.101929,4964.688223,4943.503487,9904.978516,16.085501
3295.122362,5010.878998,4986.026190,9907.448242,16.087505
3295.142796,5032.381156,5006.060522,9897.268555,16.079239
3295.163230,5025.984358,4998.598605,9899.779297,16.081278
3295.183663,5020.257602,4992.516479,9884.433594,16.068810
3295.204097,5021.663205,4985.744622,9884.306641,16.068705
3295.224531,5012.251737,4976.019950,9889.168945,16.072657
3295.244964,5034.084318,4991.473107,9875.495117,16.061541
3295.265398,NaN,NaN,9876.225586,16.062136
3295.285831,5018.378629,5015.620643,9872.082031,16.058765
3295.306265,5010.059925,5005.662279,9868.297852,16.055689
3295.326699,5029.441841,5025.582103,9860.256836,16.049145
3295.347132,5017.325701,5011.473271,9860.241211,16.049133
3295.367566,5036.870226,5028.101820,9867.207031,16.054800
3295.387999,5024.017294,5015.341769,9861.095703,16.049828
3295.408433,5033.909993,5020.691606,9871.068359,16.057941
3295.428867,5039.176133,5023.773604,9868.638672,16.055965
3295.449300,5033.394531,5017.651613,9861.106445,16.049837
3295.469734,5012.363583,4990.390993,9858.991211,16.048115
3295.490167,5031.287186,5009.688361,9860.984375,16.049738
3295.510601,NaN,NaN,9843.333984,16.035366
3295.531035,5025.047577,5033.455696,9846.441406,16.037897
3295.551468,5041.239787,5051.243840,9832.411133,16.026468
3295.571902,5043.265385,5052.197046,9834.067383,16.027819
3295.592335,5040.584037,5048.689290,9836.787109,16.030033
3295.612769,4990.365578,4997.911783,9837.800781,16.030861
3295.633203,5041.109129,5047.376941,9823.779297,16.019430
3295.653636,5023.222302,5028.754401,9838.745117,16.031628
3295.674070,5045.817055,5054.921236,9821.712891,16.017746
3295.694503,5032.868828,5036.482225,9817.931641,16.014662
3295.714937,5040.882164,5043.496434,9824.563477,16.020069
3295.735371,5023.868966,5024.945318,9807.027344,16.005766
3295.755804,NaN,NaN,9812.514648,16.010244
3295.776238,5054.762015,5050.887170,9818.001953,16.014719
3295.796671,5025.550665,5021.117847,9795.157227,15.996078
3295.817105,5020.374359,5017.699444,9809.912109,16.008121
3295.837539,5040.768136,5031.290502,9806.625000,16.005438
3295.857972,5041.950276,5034.274143,9796.639648,15.997287
3295.878406,5024.050895,5014.646742,9788.723633,15.990823
3295.898840,5024.323539,5017.027000,9800.331055,16.000301
3295.919273,5000.185922,4990.139772,9774.885742,15.979517
3295.939707,5010.186947,4999.407687,9786.727539,15.989192
3295.960140,5009.423525,4997.961285,9782.187500,15.985483
3295.980574,5012.394602,4998.649997,9783.074219,15.986209
3296.001007,NaN,NaN,9763.569336,15.970263
3296.021441,5031.250258,5038.123556,9773.974609,15.978772
3296.041875,5081.034400,5084.166602,9762.106445,15.969068
3296.062308,5036.978743,5042.153344,9772.258789,15.977369
3296.082742,5036.267339,5040.822758,9767.959961,15.973855
3296.103176,5026.555396,5031.385419,9781.179688,15.984660
3296.123609,5024.484688,5028.091490,9763.871094,15.970511
3296.144043,5039.329127,5040.293349,9745.253906,15.955277
3296.164476,5004.155092,5007.695441,9756.702148,15.964646
3296.184910,5043.527602,5042.036359,9756.812500,15.964737
3296.205344,5023.031395,5022.918972,9750.693359,15.959729
3296.225777,5054.270834,5053.508299,9751.623047,15.960490
3296.246211,5032.125803,5030.554781,9746.793945,15.956537
3296.266644,5041.067172,5038.866303,9739.325195,15.950423
3296.287078,5013.803696,5010.866102,9730.317383,15.943046
3296.307512,5024.129429,5021.393420,9734.917969,15.946814
3296.327945,5025.707296,5021.748707,9725.827148,15.939366
3296.348379,5020.928812,5015.567165,9733.049805,15.945284
3296.368812,5030.155623,5028.007875,9731.733398,15.944206
3296.389246,5029.462332,5024.020413,9734.899414,15.946798
3296.409680,5051.823216,5045.362117,9723.429688,15.937402
3296.430113,5038.694854,5030.966446,9715.918945,15.931246
3296.450547,5043.279425,5037.559010,9717.040039,15.932164
3296.470980,5015.489730,5009.515140,9711.494141,15.927616
3296.491414,NaN,NaN,9704.506836,15.921886
3296.511848,5012.644917,5024.923244,9712.409180,15.928369
3296.532281,5036.806293,5047.585986,9699.769531,15.918000
3296.552715,5020.296900,5031.357866,9678.958008,15.900914
3296.573148,5029.720890,5042.711533,9687.291016,15.907758
3296.593582,5022.142994,5034.100424,9688.277344,15.908567
3296.614016,5026.311149,5037.356380,9684.987305,15.905866
3296.634449,5015.340275,5026.023991,9679.549805,15.901400
3296.654883,5056.748629,5066.671572,9674.602539,15.897336
3296.675316,5031.145458,5041.958957,9680.558594,15.902228
3296.695750,5028.446463,5038.970870,9676.282227,15.898716
3296.716184,5036.907572,5047.698164,9672.019531,15.895214
3296.736617,5048.628722,5058.296502,9673.703125,15.896598
3296.757051,5048.587799,5060.740614,9670.433594,15.893910
3296.777484,5032.481778,5047.246293,9661.678711,15.886714
3296.797918,5037.335488,5048.441509,9674.511719,15.897262
3296.818352,5056.361087,5066.305200,9652.605469,15.879252
3296.838785,5048.898912,5060.317059,9658.231445,15.883879
3296.859219,5029.530759,5041.054204,9660.032227,15.885360
3296.879653,5046.920599,5057.852933,9659.085938,15.884582
3296.900086,5095.284752,5103.961148,9647.455078,15.875016
3296.920520,5047.952473,5059.069626,9648.999023,15.876286
3296.940953,5057.325274,5071.344281,9649.634766,15.876809
3296.961387,5042.807192,5053.073742,9645.650391,15.873532
3296.981820,5045.818435,5056.752013,9631.313477,15.861730
3297.002254,5054.112275,5066.448378,9633.267578,15.863338
3297.022688,5034.517747,5046.237896,9636.509766,15.866008
3297.043121,5043.048836,5054.249111,9630.160156,15.860780
3297.063555,5045.696997,5059.019630,9623.510742,15.855304
3297.083989,5014.348102,5027.506022,9619.803711,15.852249
3297.104422,5049.119977,5059.534597,9619.177734,15.851734
3297.124856,5032.411062,5044.294354,9619.339844,15.851867
3297.145289,5035.999713,5049.500081,9612.862305,15.846529
3297.165723,5059.317987,5070.079499,9620.424805,15.852761
3297.186157,5039.972213,5054.276381,9607.675781,15.842253
3297.206590,5014.906476,5026.838945,9621.125977,15.853339
3297.227024,5051.130633,5063.135742,9602.165039,15.837709
3297.247457,5059.948735,5073.153192,9603.997070,15.839220
3297.267891,5048.621388,5059.493360,9600.058594,15.835973
3297.288325,5053.006936,5066.229468,9585.094727,15.823626
3297.308758,5034.160760,5047.179937,9578.947266,15.818551
3297.329192,5046.487910,5059.164706,9586.883789,15.825102
3297.349625,5039.202108,5050.532855,9580.906250,15.820168
3297.370059,5052.819164,5068.059795,9584.068359,15.822779
3297.390492,5052.841646,5063.852543,9573.253906,15.813848
3297.410926,5032.724323,5047.516114,9579.463867,15.818977
3297.431360,5028.493730,5043.809826,9576.014648,15.816128
3297.451793,5049.589022,5064.060929,9589.256836,15.827060
3297.472227,5026.404687,5041.339536,9559.748047,15.802691
3297.492661,5052.242170,5061.293064,9562.837891,15.805243
3297.513094,5030.862382,5044.781274,9566.007812,15.807862
3297.533528,5032.356626,5047.008190,9565.300781,15.807278
3297.553961,5037.058915,5051.201569,9559.580078,15.802551
3297.574395,5032.479937,5044.524680,9551.768555,15.796094
3297.594829,5038.651766,5052.014608,9557.146484,15.800539
3297.615262,5021.302974,5037.043098,9551.710938,15.796045
3297.635696,5025.666048,5038.699871,9559.132812,15.802180
3297.656129,5023.857280,5040.022938,9548.981445,15.793789
3297.676563,5042.975047,5056.877246,9553.436523,15.797472
3297.696997,NaN,NaN,9543.989258,15.789660
3297.717430,NaN,NaN,9541.771484,15.787825
3297.737864,5006.622663,5017.842574,9539.552734,15.785989
3297.758297,5034.397648,5045.908535,9529.371094,15.777563
3297.778731,5040.106071,5050.259101,9533.816406,15.781242
3297.799165,5033.704251,5041.876903,9530.077148,15.778148
3297.819598,5047.385998,5059.916007,9529.947266,15.778040
3297.840032,5025.197467,5036.124117,9518.692383,15.768720
3297.860465,5037.523910,5050.001310,9531.087891,15.778983
3297.880899,5037.216480,5049.550085,9517.012695,15.767327
3297.901333,5039.305581,5052.807064,9519.989258,15.769794
3297.921766,5053.175920,5066.368858,9520.665039,15.770354
3297.942200,5037.711838,5051.364364,9508.977539,15.760671
3297.962633,5029.384313,5041.844635,9508.652344,15.760403
3297.983067,5019.504803,5031.311338,9507.705078,15.759616
3298.003501,5030.256504,5039.294961,9554.008789,15.797946
3298.023934,5029.686019,5040.762696,9500.996094,15.754055
3298.044368,5021.742736,5032.758047,9496.441406,15.750278
3298.064801,5035.029259,5047.065339,9497.136719,15.750855
3298.085235,5017.273432,5027.719502,9497.840820,15.751439
3298.105669,5013.703519,5027.093357,9491.117188,15.745862
3298.126102,5026.861245,5037.778650,9501.899414,15.754805
3298.146536,5022.108702,5033.946410,9487.798828,15.743109
3298.166970,5031.318213,5042.368744,9474.746094,15.732277
3298.187403,5025.471236,5037.188832,9485.128906,15.740893
3298.207837,5044.003546,5054.094774,9482.678711,15.738860
3298.228270,5046.227949,5058.826580,9474.026367,15.731680
3298.248704,5029.423487,5039.858852,9487.591797,15.742938
3298.269137,5028.313089,5040.267449,9465.135742,15.724297
3298.289571,5024.123146,5037.935170,9472.161133,15.730130
3298.310005,5032.109917,5043.016380,9465.572266,15.724658
3298.330438,5025.777002,5037.259705,9463.181641,15.722672
3298.350872,5034.711790,5049.474732,9462.169922,15.721832
3298.371305,5018.914228,5031.157013,9455.041992,15.715909
3298.391739,5075.871779,5088.513927,9454.531250,15.715485
3298.412173,5030.866288,5043.782753,9457.330078,15.717812
3298.432606,5025.755678,5038.507726,9449.310547,15.711145
3298.453040,5031.865697,5043.460200,9447.584961,15.709711
3298.473474,5016.043783,5030.397883,9446.219727,15.708575
3298.493907,5034.485216,5045.699091,9447.960938,15.710023
3298.514341,5024.393321,5036.082810,9439.566406,15.703042
3298.534774,5035.103484,5046.295505,9443.883789,15.706635
3298.555208,5028.015526,5039.986659,9430.656250,15.695629
3298.575642,5031.214796,5041.994317,9420.923828,15.687528
3298.596075,5013.926100,5028.180577,9430.685547,15.695654
3298.616509,5018.495718,5032.546054,9437.421875,15.701260
3298.636942,5005.377161,5019.313869,9411.347656,15.679553
3298.657376,5039.933160,5053.365328,9411.822266,15.679950
3298.677810,5036.241346,5050.041894,9411.126953,15.679370
3298.698243,5015.049504,5029.768276,9423.579102,15.689740
3298.718677,5007.962277,5022.169020,9414.260742,15.681981
3298.739110,5047.181608,5058.846718,9411.518555,15.679695
3298.759544,5034.514703,5046.910380,9407.212891,15.676108
3298.779978,5026.452123,5040.944573,9403.944336,15.673385
3298.800411,5033.851821,5046.706880,9401.901367,15.671682
3298.820845,5023.755838,5037.430110,9401.357422,15.671230
3298.841278,5027.881734,5041.447876,9400.807617,15.670773
3298.861712,5038.813789,5053.224528,9388.434570,15.660455
3298.882146,5029.042559,5045.320323,9386.712891,15.659019
3298.902579,5020.748442,5036.102754,9383.539062,15.656372
3298.923013,5037.185199,5049.379009,9398.051758,15.668475
3298.943446,5021.225314,5037.112963,9387.861328,15.659978
3298.963880,5034.152280,5049.007861,9384.838867,15.657456
3298.984314,5042.942242,5057.608685,9386.227539,15.658613
3299.004747,5031.314680,5045.381163,9380.362305,15.653721
3299.025181,5030.098276,5045.660407,9371.597656,15.646406
3299.045614,5035.330178,5050.100475,9370.480469,15.645473
3299.066048,5030.711912,5045.879738,9364.407227,15.640403
3299.086482,5036.518710,5050.759398,9378.398438,15.652083
3299.106915,5047.099387,5064.354657,9363.130859,15.639337
3299.127349,5031.462130,5047.435237,9362.545898,15.638849
3299.147782,NaN,NaN,9358.279297,15.635284
3299.168216,5044.862434,5060.108122,9349.533203,15.627976
3299.188650,5042.367508,5058.300511,9344.563477,15.623823
3299.209083,5044.603572,5058.849619,9355.972656,15.633358
3299.229517,5015.395871,5031.455888,9361.628906,15.638083
3299.249950,5038.678256,5053.954861,9349.537109,15.627979
3299.270384,5036.308691,5055.194936,9346.868164,15.625749
3299.290818,5038.828689,5053.828796,9339.439453,15.619538
3299.311251,5062.022113,5078.777780,9344.569336,15.623827
3299.331685,5025.675498,5043.680356,9346.342773,15.625310
3299.352118,5043.804520,5063.000972,9337.786133,15.618156
3299.372552,5047.002874,5066.276565,9329.793945,15.611471
3299.392986,5000.464563,5016.667456,9318.626953,15.602125
3299.413419,5039.747409,5057.632883,9323.284180,15.606022
3299.433853,5053.835965,5069.170789,9318.710938,15.602195
3299.454286,5026.088122,5044.905960,9316.330078,15.600202
3299.474720,5037.093885,5053.442902,9316.880859,15.600663
3299.495154,5035.212239,5051.007521,9305.621094,15.591233
3299.515587,5002.287984,5020.126536,9312.402344,15.596914
3299.536021,5020.883546,5038.444476,9315.634766,15.599621
