K2_Time,Filter,Raw,RB,Sky,Error
3334.10967,g,6707.693789,5.737927,6846.790527,24.549295
3334.130103,g,6758.773698,4.69239,6839.116211,24.588571
3334.150537,g,6743.676211,4.697659,6842.178711,24.577688
3334.170971,g,6736.837645,5.169295,6841.878418,24.571229
3334.191404,g,6729.664536,5.038103,6845.647461,24.568149
3334.211838,g,6719.230349,5.999834,6838.329102,24.55208
3334.232271,g,6705.955863,6.170238,6838.866699,24.540544
3334.252705,g,6741.186881,4.819296,6841.753906,24.575051
3334.273139,g,6745.681958,4.317242,6842.279297,24.579593
3334.293572,g,6762.49792,3.462831,6839.455566,24.592245
3334.314006,g,6751.834301,4.548118,6841.302246,24.584273
3334.334439,g,6731.686836,4.986365,6843.751953,24.568264
3334.354873,g,6779.16895,4.795366,6840.559082,24.608308
3334.375307,g,6760.250592,5.095614,6834.778809,24.585985
3334.39574,g,6730.178823,5.119292,6836.988281,24.560778
3334.416174,g,6737.089179,5.113113,6829.462402,24.560221
3334.436607,g,6757.659752,5.126026,6832.558594,24.581634
3334.457041,g,6740.26217,5.936963,6820.538086,24.555014
3334.477475,g,6763.165186,4.533251,6828.148438,24.582625
3334.497908,g,6752.268523,5.192822,6825.998047,24.570823
3334.518342,g,6714.133169,6.081806,6830.382812,24.540267
3334.538775,g,6738.374201,5.460082,6831.761719,24.563465
3334.559209,g,6756.440497,5.050394,6820.902344,24.569987
3334.579643,g,6766.246053,5.185195,6819.711426,24.57778
3334.600076,g,6747.054236,5.94474,6813.51709,24.554807
3334.62051,g,6739.918671,5.978652,6824.4375,24.558234
3334.640943,g,6738.574263,6.754941,6813.09375,24.546745
3334.661377,g,6744.584973,5.611545,6821.304688,24.559622
3334.681811,g,6706.245939,7.194824,6816.405273,24.520451
3334.702244,g,6751.490978,5.643356,6808.779785,24.554535
3334.722678,g,6741.328438,6.344464,6799.605469,24.537021
3334.743111,g,0,0,6829.205078,0
3334.763545,g,6682.772684,6.125423,6829.287109,24.510847
3334.783979,g,6749.621192,4.397977,6832.891113,24.574664
3334.804412,g,6756.473843,4.466234,6827.944824,24.576388
3334.824846,g,6754.474577,3.694863,6830.77832,24.577143
3334.845279,g,6749.621133,4.688422,6817.931641,24.561127
3334.865713,g,6767.985144,4.329056,6818.762695,24.578495
3334.886147,g,6770.066078,4.35909,6828.020996,24.588749
3334.90658,g,6743.6503,4.31952,6818.940918,24.556636
3334.927014,g,6664.480695,7.869588,6821.834961,24.487486
3334.947447,g,6761.143528,4.451148,6821.378418,24.574673
3334.967881,g,0,0,6814.34375,0
3334.988315,g,0,0,6815.063477,0
3335.008748,g,6722.378845,5.739508,6815.782715,24.534509
3335.029182,g,6726.251873,5.261885,6830.750488,24.551576
3335.049615,g,6723.994926,5.06194,6820.726074,24.540452
3335.070049,g,6688.520585,6.151572,6820.919922,24.508471
3335.090483,g,6704.177303,5.086593,6823.944336,24.52541
3335.110916,g,6712.161447,6.152129,6811.46875,24.521339
3335.13135,g,6736.240472,4.759059,6819.844727,24.550745
3335.151783,g,6730.133507,5.045716,6815.322754,24.541118
3335.172217,g,6708.493716,5.906508,6811.791016,24.518305
3335.192651,g,6710.411333,5.830773,6805.738281,24.514556
3335.213084,g,6721.394211,5.669921,6815.142578,24.533037
3335.233518,g,6723.68355,4.638344,6824.393555,24.543493
3335.253952,g,6738.940519,4.9364,6806.506348,24.54111
3335.274385,g,6746.165444,4.775869,6814.204102,24.554624
3335.294819,g,6741.592628,4.865719,6812.939453,24.549339
3335.315252,g,6708.478738,5.571503,6808.716797,24.515504
3335.335686,g,6739.58764,5.215399,6809.404785,24.544322
3335.356119,g,6742.897141,4.321834,6817.033203,24.554227
3335.376553,g,6729.120704,5.416611,6815.053223,24.539957
3335.396987,g,6696.837856,6.256235,6824.676758,24.519421
3335.41742,g,6746.433533,4.6712,6815.493164,24.556034
3335.437854,g,6768.652044,4.703752,6814.779297,24.575495
3335.458288,g,6782.040609,3.830104,6810.196777,24.58346
3335.478721,g,6736.265638,5.409004,6811.638184,24.543336
3335.499155,g,6752.089317,4.741329,6803.097656,24.549932
3335.519588,g,6751.833331,5.06038,6829.272461,24.573391
3335.540022,g,6743.644019,5.591635,6795.661133,24.535546
3335.560456,g,6745.394891,5.075981,6806.531738,24.546979
3335.580889,g,6758.425313,5.28739,6805.777344,24.558095
3335.601323,g,6708.16051,6.64695,6795.564453,24.503286
3335.621756,g,6747.720678,5.776687,6805.042969,24.547737
3335.64219,g,6759.573045,5.57477,6795.446289,24.54978
3335.662623,g,6772.797454,4.835516,6801.068359,24.566841
3335.683057,g,6721.979111,6.199069,6800.368652,24.520176
3335.703491,g,6768.594168,5.748233,6793.085938,24.555811
3335.723924,g,0,0,6796.740234,0
3335.744358,g,6739.608969,4.350155,6806.948242,24.542116
3335.764792,g,6725.876606,4.512108,6809.841797,24.532296
3335.785225,g,6722.329115,4.822906,6805.552246,24.525193
3335.805659,g,6736.555029,5.173586,6798.776367,24.531945
3335.826092,g,6778.777554,3.835994,6799.765625,24.571073
3335.846526,g,6712.202998,5.636376,6799.629395,24.51064
3335.86696,g,6727.565756,5.193267,6796.03125,24.521309
3335.887393,g,6755.549183,4.523313,6798.271484,24.548694
3335.907827,g,6760.083945,4.238964,6794.290039,24.549196
3335.92826,g,6759.236648,4.145437,6799.348633,24.553009
3335.948694,g,6759.519205,4.506197,6794.700684,24.549056
3335.969127,g,6736.248549,5.626815,6788.870605,24.522689
3335.989561,g,6743.915558,5.183261,6790.699707,24.531296
3336.009995,g,6714.671245,6.482211,6788.458008,24.502745
3336.030428,g,6764.174525,4.990009,6788.387695,24.547555
3336.050862,g,6752.675284,5.60643,6781.466309,24.530867
3336.071296,g,6747.511554,6.326338,6787.889648,24.532008
3336.091729,g,6692.979303,7.620358,6782.742188,24.477866
3336.112163,g,6712.60732,6.373131,6789.976562,24.50225
3336.132596,g,6708.537388,6.06956,6788.589844,24.497299
3336.15303,g,6681.749496,6.738556,6788.649414,24.473031
3336.173464,g,6746.207967,3.863575,6789.635742,24.532409
3336.193897,g,0,6.396106,6785.416016,0
3336.214331,g,0,0,6789.150391,0
3336.234764,g,6746.883949,4.239599,6795.621094,24.538445
3336.255198,g,6722.28943,4.602072,6804.972656,24.524631
3336.275632,g,6742.8333,5.1401,6787.96875,24.52784
3336.296065,g,0,0,6792.71875,0
3336.316499,g,6767.052319,4.025104,6785.507324,24.547552
3336.336932,g,6741.36969,4.555446,6790.136719,24.528478
3336.357366,g,6728.305649,4.096322,6796.751953,24.522633
3336.3778,g,6788.400787,3.579038,6784.930664,24.566357
3336.398233,g,6733.843731,4.773456,6787.701172,24.519448
3336.418667,g,6745.137251,4.687639,6794.173828,24.535551
3336.4391,g,6765.149222,4.20612,6788.79248,24.548804
3336.459534,g,6773.261907,3.929022,6784.710449,24.552454
3336.479968,g,6743.816564,5.96732,6784.4375,24.52553
3336.500401,g,6758.532983,6.719514,6781.936523,24.536601
3336.520835,g,6774.926902,5.261799,6774.958984,24.545131
3336.541268,g,6764.938323,4.752523,6787.004883,24.546994
3336.561702,g,6715.141719,6.209783,6774.623047,24.490617
3336.582136,g,6712.635936,6.334332,6773.333008,24.487171
3336.602569,g,6742.432904,5.402785,6781.178711,24.521322
3336.623003,g,6713.714363,5.878518,6767.009766,24.482409
3336.643436,g,6719.943705,4.970068,6769.191406,24.490045
3336.66387,g,6668.260957,6.901083,6774.517578,24.447928
3336.684304,g,6670.462485,7.230079,6770.493164,24.44627
3336.704737,g,0,0,6787.962891,0
3336.725171,g,6711.667232,5.729691,6775.419922,24.488186
3336.745604,g,6744.221995,3.992592,6781.3125,24.523065
3336.766038,g,6700.618316,5.89543,6785.820801,24.487598
3336.786472,g,6710.413145,5.10966,6785.012695,24.495755
3336.806905,g,6713.338191,5.151002,6784.013672,24.497503
3336.827339,g,6749.514042,3.610525,6797.397461,24.542437
3336.847772,g,6723.651314,5.429412,6780.760742,24.503909
3336.868206,g,6695.510056,5.956351,6783.009277,24.480407
3336.88864,g,6736.91553,4.991933,6780.831543,24.516004
3336.909073,g,6714.778233,5.314246,6774.226562,24.489927
3336.929507,g,6760.823509,4.421647,6767.57373,24.52566
3336.94994,g,0,0,6775.974609,0
3336.970374,g,6707.730185,5.644863,6784.375977,24.492742
3336.990808,g,6716.842867,5.754483,6775.9375,24.493354
3337.011241,g,6734.018174,4.243927,6781.720215,24.514183
3337.031675,g,6697.474909,6.374905,6776.74707,24.476504
3337.052108,g,6749.050195,4.944574,6769.418457,24.516659
3337.072542,g,6742.023888,4.111481,6781.551758,24.521289
3337.092976,g,6722.979534,4.904059,6785.929199,24.507988
3337.113409,g,6711.42659,5.001699,6780.259277,24.49236
3337.133843,g,6740.19862,4.477404,6776.158203,24.514744
3337.154276,g,6738.702595,4.256598,6784.852539,24.521271
3337.17471,g,6734.351357,4.281915,6778.800293,24.511837
3337.195144,g,6709.679878,5.670999,6772.524902,24.483753
3337.215577,g,6724.923262,4.754571,6770.534668,24.495784
3337.236011,g,6751.421151,4.904067,6766.036133,24.515742
3337.256444,g,6735.868241,4.926543,6768.510742,24.503879
3337.276878,g,6759.96608,4.510256,6767.376953,24.524705
3337.297312,g,6724.218705,5.613094,6772.624512,24.497041
3337.317745,g,6705.129068,6.132316,6769.583008,24.476949
3337.338179,g,6723.445903,6.233096,6770.819336,24.494702
3337.358612,g,6720.519652,5.924821,6767.70752,24.489221
3337.379046,g,6751.240381,4.967783,6767.341797,24.516762
3337.39948,g,6737.008262,5.187064,6772.572754,24.508598
3337.419913,g,6783.565272,4.026403,6766.943359,24.545695
3337.440347,g,0,0,6760.091797,0
3337.46078,g,6713.093987,5.53294,6774.668457,24.488799
3337.481214,g,6710.625103,5.416445,6771.868164,24.484015
3337.501648,g,6751.245162,4.645612,6760.631836,24.510681
3337.522081,g,6688.758477,6.492421,6764.135254,24.457124
3337.542515,g,6731.212494,5.091497,6764.616211,24.496121
3337.562949,g,6702.227217,5.891318,6773.002441,24.477419
3337.583382,g,6732.655704,4.706163,6771.654785,24.503817
3337.603816,g,6706.9132,5.802039,6771.500977,24.480311
3337.624249,g,6681.976244,5.638629,6764.967773,24.451715
3337.644683,g,6752.782834,3.664893,6776.437988,24.526407
3337.665116,g,6715.017086,4.594554,6773.272461,24.489278
3337.68555,g,6735.869322,4.629225,6766.272461,24.501849
3337.705984,g,6716.905488,6.001424,6762.229492,24.480966
3337.726417,g,6746.416053,4.489309,6762.891602,24.50835
3337.746851,g,6736.86633,5.216065,6759.931641,24.497
3337.767285,g,6728.608486,5.536609,6761.259277,24.49071
3337.787718,g,6730.386096,5.848098,6754.135742,24.485857
3337.808152,g,6772.920605,5.121789,6751.314941,24.521887
3337.828585,g,6752.294724,5.654126,6755.973145,24.507407
3337.849019,g,6724.630568,5.476366,6759.123047,24.485159
3337.869453,g,6713.74777,5.936215,6757.326172,24.473644
3337.889886,g,6674.728834,6.91643,6732.480469,24.415562
3337.91032,g,6630.527796,7.911661,6747.776367,24.389229
3337.930753,g,0,0,6754.53125,0
3337.951187,g,6705.89312,6.299734,6752.001953,24.46167
3337.97162,g,6769.95601,4.72586,6763.506836,24.530251
3337.992054,g,6745.14482,3.445503,6757.384766,24.502201
3338.012488,g,6768.421817,3.839499,6753.154297,24.519476
3338.032921,g,6721.516923,5.012553,6750.924805,24.474887
3338.053355,g,6712.704227,6.281186,6738.51709,24.455604
3338.073788,g,6739.495519,4.335062,6756.123047,24.49593
3338.094222,g,6735.800874,4.84027,6745.166992,24.48263
3338.114656,g,0,0,6743.052246,0
3338.135089,g,6742.722289,5.030363,6745.353027,24.489083
3338.155523,g,6755.428854,5.375242,6740.779785,24.496465
3338.175957,g,6764.793137,4.906335,6747.100586,24.510696
3338.19639,g,6741.584703,5.387437,6746.870117,24.489428
3338.216824,g,6673.744,7.407282,6739.455566,24.421016
3338.237257,g,6704.45653,5.996613,6751.663086,24.460056
3338.257691,g,6711.112781,6.125928,6740.251953,24.455734
3338.278124,g,6670.820483,6.564456,6754.477539,24.432027
3338.298558,g,6665.67077,4.844756,6752.165039,24.425236
3338.318992,g,6589.579219,8.016506,6736.414062,24.341499
3338.339425,g,6564.608014,7.271531,6738.060547,24.320187
3338.359859,g,6533.67536,7.204168,6738.016602,24.291855
3338.380293,g,6492.660171,6.310903,6734.89502,24.251428
3338.400726,g,6413.620835,8.078218,6726.818848,24.171438
3338.42116,g,0,0,6747.562012,0
3338.441593,g,6761.64667,5.189073,6732.814453,24.494879
3338.462027,g,6742.371713,4.787772,6757.999512,24.500243
3338.482461,g,6734.558419,5.830513,6738.319336,24.475283
3338.502894,g,6748.692668,5.441473,6742.015625,24.491473
3338.523328,g,6715.086998,6.18963,6748.553711,24.466891
3338.543761,g,6739.403813,4.60341,6738.089844,24.479475
3338.564195,g,6613.045844,10.56311,6725.867676,24.353297
3338.584629,g,6690.907981,5.758047,6734.756348,24.43236
3338.605062,g,6654.933809,6.62573,6745.526367,24.409416
3338.625496,g,6595.769018,7.951261,6738.021973,24.34862
3338.645929,g,6594.532047,7.298954,6725.590332,24.336137
3338.666363,g,0,0,6751.200684,0
3338.686797,g,6716.327848,4.561634,6758.888672,24.477407
3338.70723,g,6725.171063,5.70074,6742.117188,24.470205
3338.727664,g,6749.173932,4.307404,6747.623047,24.496999
3338.748097,g,6721.743503,5.389491,6748.191406,24.47261
3338.768531,g,6744.099554,5.691619,6737.371094,24.483087
3338.788965,g,6757.963832,5.597676,6733.581055,24.492233
3338.809398,g,6784.249946,5.044873,6728.178711,24.511181
3338.829832,g,6771.353193,5.549741,6727.24707,24.498636
3338.850265,g,6697.828388,6.918391,6740.133789,24.443548
3338.870699,g,6723.939924,5.841705,6736.362305,24.463857
3338.891133,g,0,0,6731.637207,0
3338.911566,g,0,0,6730.645508,0
3338.932,g,6753.323504,5.392355,6729.653809,24.484455
3338.952433,g,6701.840989,5.84958,6735.422852,24.442913
3338.972867,g,6714.719045,6.058748,6735.070801,24.454303
3338.993301,g,6718.348847,5.59323,6732.481445,24.455248
3339.013734,g,6742.23294,5.276906,6734.348145,24.478646
3339.034168,g,6693.765483,6.720647,6725.878906,24.426882
3339.054601,g,6705.614747,5.987748,6741.221191,24.451617
3339.075035,g,6724.446999,5.434284,6726.918457,24.455735
3339.095469,g,6660.851917,7.385898,6738.898926,24.40877
3339.115902,g,6675.351961,6.57042,6727.045898,24.411181
3339.136336,g,6658.196556,6.201221,6733.173828,24.401136
3339.156769,g,0,0,6731.765625,0
3339.177203,g,6786.272999,3.144584,6733.069824,24.517451
3339.197637,g,6739.998211,4.723278,6729.691406,24.472387
3339.21807,g,6715.432027,5.290864,6726.065918,24.446763
3339.238504,g,6697.08265,6.387957,6731.932617,24.435409
3339.258937,g,6732.645817,5.225049,6740.463867,24.475493
3339.279371,g,6736.351625,5.628418,6733.351074,24.472399
3339.299805,g,6748.900869,5.059741,6724.223633,24.475507
3339.320238,g,6718.702001,6.072975,6726.360352,24.450004
3339.340672,g,6746.221374,5.254183,6723.76416,24.472656
3339.361105,g,6677.764984,6.600551,6731.783691,24.417692
3339.381539,g,6697.543385,5.950417,6720.626465,24.42554
3339.401973,g,0,0,6727.15332,0
3339.422406,g,6706.939676,5.117863,6726.958008,24.439851
3339.44284,g,6734.174535,4.97331,6721.837891,24.459959
3339.463273,g,6735.783196,4.700358,6733.958496,24.472434
3339.483707,g,6739.474778,4.765726,6731.399414,24.473463
3339.504141,g,6741.726246,4.308331,6720.704102,24.465791
3339.524574,g,6749.072604,5.350483,6708.97168,24.461806
3339.545008,g,6730.169124,4.981153,6725.959961,24.460065
3339.565441,g,6709.174445,6.569011,6720.539062,24.436044
3339.585875,g,6739.933197,5.390694,6709.682129,24.454144
3339.606309,g,6711.933587,6.167325,6717.067383,24.435396
3339.626742,g,6713.016804,5.780663,6727.951172,24.446281
3339.647176,g,0,0,6732.626953,0
3339.667609,g,6733.030705,4.556098,6724.259766,24.46112
3339.688043,g,6734.25535,3.694097,6743.633789,24.479834
3339.708477,g,6726.22834,4.965504,6727.838379,24.45819
3339.72891,g,6723.94293,4.567464,6737.156738,24.464582
3339.749344,g,6720.401427,5.132833,6727.342285,24.452442
3339.769777,g,6778.400119,3.706843,6725.515625,24.503459
3339.790211,g,6746.595306,4.970691,6716.366211,24.466274
3339.810645,g,6707.60372,6.466475,6709.384766,24.424465
3339.831078,g,6735.651728,4.507988,6719.678223,24.459339
3339.851512,g,6652.684968,7.529387,6718.859375,24.383066
3339.871946,g,6660.02643,6.024242,6727.254395,24.39741
3339.892379,g,0,0,6718.359863,0
3339.912813,g,6719.872917,4.433485,6728.871094,24.453352
3339.933246,g,6719.351522,4.586469,6724.819824,24.449194
3339.95368,g,6715.503111,5.138891,6724.677734,24.445566
3339.974113,g,6704.09447,4.940573,6728.73291,24.438877
3339.994547,g,6722.57717,5.467516,6718.328125,24.446224
3340.014981,g,6699.567176,5.727688,6713.631836,24.421015
3340.035414,g,6728.07458,4.063883,6724.475098,24.456811
3340.055848,g,6721.955212,5.094046,6716.300781,24.443815
3340.076282,g,6737.429798,5.045435,6717.771484,24.459222
3340.096715,g,6729.979135,4.684635,6711.141602,24.44642
3340.117149,g,6717.438012,6.397956,6706.21582,24.430531
3340.137582,g,6716.084014,6.253689,6705.146484,24.428326
3340.158016,g,6706.465115,6.631032,6706.46582,24.420771
3340.17845,g,6683.949856,7.420588,6714.625,24.407699
3340.198883,g,6698.231787,6.218196,6716.885254,24.422761
3340.219317,g,6698.490564,5.891723,6711.018555,24.417656
3340.23975,g,6684.143601,5.737704,6711.727539,24.405236
3340.260184,g,6638.802513,6.474316,6699.008789,24.352291
3340.280617,g,6556.423836,8.373445,6703.684082,24.281251
3340.301051,g,6560.884415,6.683396,6700.823242,24.282716
3340.321485,g,6504.546793,6.905566,6707.703613,24.237394
3340.341918,g,6470.061,5.334601,6704.907227,24.203174
3340.362352,g,6427.075315,5.37965,6715.224609,24.173148
3340.382785,g,0,0,6715.697266,0
3340.403219,g,6740.188863,4.550806,6710.061523,24.454721
3340.423653,g,6748.302993,3.728515,6719.969727,24.4711
3340.444086,g,6738.813607,4.392989,6723.062012,24.465287
3340.46452,g,6747.229993,4.024003,6705.862305,24.457305
3340.484954,g,6720.245488,4.926103,6717.019531,24.442914
3340.505387,g,6724.720128,4.835174,6698.161621,24.429828
3340.525821,g,6674.937911,7.344811,6701.626953,24.387643
3340.546254,g,6715.055161,5.659736,6697.707031,24.420618
3340.566688,g,6733.07853,4.268193,6707.75,24.446155
3340.587121,g,6693.777903,6.226886,6691.672852,24.395742
3340.607555,g,6630.790025,6.749822,6708.414551,24.353562
3340.627989,g,0,0,6705.331055,0
3340.648422,g,6709.220286,5.295839,6711.739746,24.428079
3340.668856,g,6709.097691,4.930068,6708.611816,24.425121
3340.68929,g,6725.606067,5.100283,6700.482422,24.432746
3340.709723,g,6693.185316,6.596869,6700.311523,24.403073
3340.730157,g,6660.68197,8.386891,6698.878418,24.372137
3340.75059,g,6669.662912,8.084261,6692.888184,24.374865
3340.771024,g,6702.309925,6.183085,6699.602539,24.410739
3340.791458,g,6721.583868,5.760205,6697.239746,24.426135
3340.811891,g,6665.184046,6.857774,6692.165527,24.370121
3340.832325,g,6645.36137,7.25889,6697.150391,24.356581
3340.852758,g,6628.174748,5.734269,6692.429199,24.336577
3340.873192,g,0,0,6694.933594,0
3340.893626,g,0,0,6697.438477,0
3340.914059,g,6693.798177,5.487305,6706.224609,24.409018
3340.934493,g,6765.092096,3.420996,6699.943848,24.468159
3340.954926,g,6757.056794,3.696321,6699.239258,24.460217
3340.97536,g,6751.941727,3.805751,6701.088867,24.457249
3340.995794,g,6713.293233,5.728156,6694.992188,24.416542
3341.016227,g,6737.648514,4.776036,6689.371094,24.433593
3341.036661,g,6744.464532,4.72317,6686.798828,24.437454
3341.057094,g,6731.766949,5.283457,6691.560547,24.430234
3341.077528,g,6750.88808,5.172725,6677.99707,24.435291
3341.097962,g,6665.718626,7.514121,6689.163086,24.367869
3341.118395,g,0,0,6683.227051,0
3341.138829,g,6670.62296,6.388981,6691.749023,24.374702
3341.159262,g,6712.746995,6.519343,6680.791992,24.403112
3341.179696,g,6734.947564,4.484351,6696.282715,24.437424
